region,country,year,population_m,status,death_criterion,donors,donors_pmp
Eastern Mediterranean,Kuwait,2009,3,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2009,3,actual,total,5,1.6666666666666667
Eastern Mediterranean,Kuwait,2010,3.1,actual,dbd,7,2.258064516129032
Eastern Mediterranean,Kuwait,2010,3.1,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2010,3.1,actual,total,7,2.258064516129032
Eastern Mediterranean,Kuwait,2011,2.8,actual,dbd,9,3.2142857142857144
Eastern Mediterranean,Kuwait,2011,2.8,actual,total,9,3.2142857142857144
Eastern Mediterranean,Kuwait,2011,2.8,utilized,dbd,9,3.2142857142857144
Eastern Mediterranean,Kuwait,2011,2.8,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2011,2.8,utilized,total,9,3.2142857142857144
Eastern Mediterranean,Kuwait,2012,2.9,actual,dbd,18,6.206896551724138
Eastern Mediterranean,Kuwait,2012,2.9,actual,total,18,6.206896551724138
Eastern Mediterranean,Kuwait,2012,2.9,utilized,dbd,18,6.206896551724138
Eastern Mediterranean,Kuwait,2012,2.9,utilized,total,18,6.206896551724138
Eastern Mediterranean,Kuwait,2013,3.4,actual,dbd,11,3.235294117647059
Eastern Mediterranean,Kuwait,2013,3.4,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2013,3.4,actual,total,11,3.235294117647059
Eastern Mediterranean,Kuwait,2013,3.4,utilized,dbd,10,2.9411764705882355
Eastern Mediterranean,Kuwait,2013,3.4,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2013,3.4,utilized,total,10,2.9411764705882355
Eastern Mediterranean,Kuwait,2014,3.5,actual,dbd,24,6.857142857142857
Eastern Mediterranean,Kuwait,2014,3.5,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2014,3.5,actual,total,24,6.857142857142857
Eastern Mediterranean,Kuwait,2014,3.5,utilized,dbd,24,6.857142857142857
Eastern Mediterranean,Kuwait,2014,3.5,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2014,3.5,utilized,total,24,6.857142857142857
Eastern Mediterranean,Kuwait,2015,3.9,actual,dbd,12,3.076923076923077
Eastern Mediterranean,Kuwait,2015,3.9,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2015,3.9,actual,total,12,3.076923076923077
Eastern Mediterranean,Kuwait,2015,3.9,utilized,dbd,12,3.076923076923077
Eastern Mediterranean,Kuwait,2015,3.9,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2015,3.9,utilized,total,12,3.076923076923077
Eastern Mediterranean,Kuwait,2016,4,actual,dbd,18,4.5
Eastern Mediterranean,Kuwait,2016,4,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2016,4,actual,total,18,4.5
Eastern Mediterranean,Kuwait,2016,4,utilized,dbd,16,4
Eastern Mediterranean,Kuwait,2016,4,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2016,4,utilized,total,16,4
Eastern Mediterranean,Kuwait,2017,4.1,actual,dbd,20,4.878048780487806
Eastern Mediterranean,Kuwait,2017,4.1,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2017,4.1,actual,total,20,4.878048780487806
Eastern Mediterranean,Kuwait,2017,4.1,utilized,dbd,20,4.878048780487806
Eastern Mediterranean,Kuwait,2017,4.1,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2017,4.1,utilized,total,20,4.878048780487806
Eastern Mediterranean,Kuwait,2018,4.2,actual,dbd,12,2.857142857142857
Eastern Mediterranean,Kuwait,2018,4.2,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2018,4.2,actual,total,12,2.857142857142857
Eastern Mediterranean,Kuwait,2018,4.2,utilized,dbd,10,2.380952380952381
Eastern Mediterranean,Kuwait,2018,4.2,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2018,4.2,utilized,total,10,2.380952380952381
Eastern Mediterranean,Kuwait,2019,4.2,actual,dbd,27,6.428571428571428
Eastern Mediterranean,Kuwait,2019,4.2,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2019,4.2,actual,total,27,6.428571428571428
Eastern Mediterranean,Kuwait,2019,4.2,utilized,dbd,26,6.19047619047619
Eastern Mediterranean,Kuwait,2019,4.2,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2019,4.2,utilized,total,26,6.19047619047619
Eastern Mediterranean,Kuwait,2020,4.3,actual,dbd,14,3.255813953488372
Eastern Mediterranean,Kuwait,2020,4.3,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2020,4.3,actual,total,14,3.255813953488372
Eastern Mediterranean,Kuwait,2020,4.3,utilized,dbd,14,3.255813953488372
Eastern Mediterranean,Kuwait,2020,4.3,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2020,4.3,utilized,total,14,3.255813953488372
Eastern Mediterranean,Kuwait,2021,4.3,actual,dbd,25,5.813953488372094
Eastern Mediterranean,Kuwait,2021,4.3,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2021,4.3,actual,total,25,5.813953488372094
Eastern Mediterranean,Kuwait,2021,4.3,utilized,dbd,25,5.813953488372094
Eastern Mediterranean,Kuwait,2021,4.3,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2021,4.3,utilized,total,25,5.813953488372094
Eastern Mediterranean,Kuwait,2022,4.4,actual,dbd,32,7.2727272727272725
Eastern Mediterranean,Kuwait,2022,4.4,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2022,4.4,actual,total,32,7.2727272727272725
Eastern Mediterranean,Kuwait,2022,4.4,utilized,dbd,30,6.8181818181818175
Eastern Mediterranean,Kuwait,2022,4.4,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2022,4.4,utilized,total,30,6.8181818181818175
Eastern Mediterranean,Kuwait,2023,4.3,actual,dbd,33,7.674418604651163
Eastern Mediterranean,Kuwait,2023,4.3,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2023,4.3,actual,total,33,7.674418604651163
Eastern Mediterranean,Kuwait,2023,4.3,utilized,dbd,33,7.674418604651163
Eastern Mediterranean,Kuwait,2023,4.3,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2023,4.3,utilized,total,33,7.674418604651163
Eastern Mediterranean,Kuwait,2024,4.3,actual,dbd,48,11.162790697674419
Eastern Mediterranean,Kuwait,2024,4.3,actual,dcd,0,0
Eastern Mediterranean,Kuwait,2024,4.3,actual,total,48,11.162790697674419
Eastern Mediterranean,Kuwait,2024,4.3,utilized,dbd,44,10.232558139534884
Eastern Mediterranean,Kuwait,2024,4.3,utilized,dcd,0,0
Eastern Mediterranean,Kuwait,2024,4.3,utilized,total,44,10.232558139534884
Europe,Kyrgyzstan,2011,5.4,actual,dbd,0,0
Europe,Kyrgyzstan,2011,5.4,actual,dcd,0,0
Europe,Kyrgyzstan,2011,5.4,actual,total,0,0
Europe,Kyrgyzstan,2011,5.4,utilized,dbd,0,0
Europe,Kyrgyzstan,2011,5.4,utilized,dcd,0,0
Europe,Kyrgyzstan,2011,5.4,utilized,total,0,0
Europe,Kyrgyzstan,2012,5.4,actual,dbd,0,0
Europe,Kyrgyzstan,2012,5.4,actual,dcd,0,0
Europe,Kyrgyzstan,2012,5.4,actual,total,0,0
Europe,Kyrgyzstan,2012,5.4,utilized,dbd,0,0
Europe,Kyrgyzstan,2012,5.4,utilized,dcd,0,0
Europe,Kyrgyzstan,2012,5.4,utilized,total,0,0
Europe,Kyrgyzstan,2013,5.5,actual,dbd,0,0
Europe,Kyrgyzstan,2013,5.5,actual,dcd,0,0
Europe,Kyrgyzstan,2013,5.5,actual,total,0,0
Europe,Kyrgyzstan,2013,5.5,utilized,dbd,0,0
Europe,Kyrgyzstan,2013,5.5,utilized,dcd,0,0
Europe,Kyrgyzstan,2013,5.5,utilized,total,0,0
Europe,Kyrgyzstan,2014,5.6,actual,dbd,0,0
Europe,Kyrgyzstan,2014,5.6,actual,dcd,0,0
Europe,Kyrgyzstan,2014,5.6,actual,total,0,0
Europe,Kyrgyzstan,2014,5.6,utilized,dbd,0,0
Europe,Kyrgyzstan,2014,5.6,utilized,dcd,0,0
Europe,Kyrgyzstan,2014,5.6,utilized,total,0,0
Europe,Kyrgyzstan,2015,5.9,actual,dbd,0,0
Europe,Kyrgyzstan,2015,5.9,actual,dcd,0,0
Europe,Kyrgyzstan,2015,5.9,actual,total,0,0
Europe,Kyrgyzstan,2015,5.9,utilized,dbd,0,0
Europe,Kyrgyzstan,2015,5.9,utilized,dcd,0,0
Europe,Kyrgyzstan,2015,5.9,utilized,total,0,0
Western Pacific,Lao People's Democratic Republic,2005,5.9,actual,dbd,0,0
Western Pacific,Lao People's Democratic Republic,2005,5.9,actual,dcd,0,0
Western Pacific,Lao People's Democratic Republic,2005,5.9,actual,total,0,0
Europe,Latvia,2000,2.4,actual,dbd,40,16.666666666666668
Europe,Latvia,2000,2.4,actual,total,40,16.666666666666668
Europe,Latvia,2001,2.4,actual,dbd,41,17.083333333333336
Europe,Latvia,2001,2.4,actual,total,41,17.083333333333336
Europe,Latvia,2002,2.4,actual,dbd,56,23.333333333333336
Europe,Latvia,2002,2.4,actual,total,56,23.333333333333336
Europe,Latvia,2003,2.3,actual,dbd,39,16.956521739130437
Europe,Latvia,2003,2.3,actual,total,39,16.956521739130437
Europe,Latvia,2004,2.3,actual,dbd,26,11.304347826086957
Europe,Latvia,2004,2.3,actual,dcd,15,6.521739130434783
Europe,Latvia,2004,2.3,actual,total,41,17.826086956521742
Europe,Latvia,2005,2.3,actual,dbd,36,15.65217391304348
Europe,Latvia,2005,2.3,actual,dcd,10,4.347826086956522
Europe,Latvia,2005,2.3,actual,total,46,20
Europe,Latvia,2006,2.3,actual,total,43,18.695652173913047
Europe,Latvia,2007,2.3,actual,dbd,31,13.478260869565219
Europe,Latvia,2007,2.3,actual,dcd,12,5.217391304347826
Europe,Latvia,2007,2.3,actual,total,43,18.695652173913047
Europe,Latvia,2008,2.3,actual,dbd,19,8.260869565217392
Europe,Latvia,2008,2.3,actual,dcd,11,4.782608695652175
Europe,Latvia,2008,2.3,actual,total,30,13.043478260869566
Europe,Latvia,2009,2.2,actual,dbd,21,9.545454545454545
Europe,Latvia,2009,2.2,actual,dcd,13,5.909090909090908
Europe,Latvia,2009,2.2,actual,total,34,15.454545454545453
Europe,Latvia,2009,2.2,utilized,dbd,21,9.545454545454545
Europe,Latvia,2009,2.2,utilized,dcd,13,5.909090909090908
Europe,Latvia,2010,2.2,actual,dbd,23,10.454545454545453
Europe,Latvia,2010,2.2,actual,dcd,11,5
Europe,Latvia,2010,2.2,actual,total,34,15.454545454545453
Europe,Latvia,2011,2.2,actual,dbd,27,12.272727272727272
Europe,Latvia,2011,2.2,actual,dcd,13,5.909090909090908
Europe,Latvia,2011,2.2,actual,total,40,18.18181818181818
Europe,Latvia,2012,2.2,actual,dbd,23,10.454545454545453
Europe,Latvia,2012,2.2,actual,dcd,15,6.8181818181818175
Europe,Latvia,2012,2.2,actual,total,38,17.27272727272727
Europe,Latvia,2013,2.1,actual,dbd,21,10
Europe,Latvia,2013,2.1,actual,dcd,13,6.19047619047619
Europe,Latvia,2013,2.1,actual,total,34,16.19047619047619
Europe,Latvia,2013,2.1,utilized,dbd,20,9.523809523809524
Europe,Latvia,2013,2.1,utilized,dcd,11,5.238095238095238
Europe,Latvia,2013,2.1,utilized,total,31,14.761904761904761
Europe,Latvia,2014,2,actual,dbd,20,10
Europe,Latvia,2014,2,actual,dcd,9,4.5
Europe,Latvia,2014,2,actual,total,29,14.5
Europe,Latvia,2014,2,utilized,dbd,17,8.5
Europe,Latvia,2014,2,utilized,dcd,9,4.5
Europe,Latvia,2014,2,utilized,total,26,13
Europe,Latvia,2015,2,actual,dbd,26,13
Europe,Latvia,2015,2,actual,dcd,11,5.5
Europe,Latvia,2015,2,actual,total,37,18.5
Europe,Latvia,2015,2,utilized,dbd,26,13
Europe,Latvia,2015,2,utilized,dcd,10,5
Europe,Latvia,2015,2,utilized,total,36,18
Europe,Latvia,2016,2,actual,dbd,19,9.5
Europe,Latvia,2016,2,actual,dcd,11,5.5
Europe,Latvia,2016,2,actual,total,30,15
Europe,Latvia,2016,2,utilized,dbd,19,9.5
Europe,Latvia,2016,2,utilized,dcd,7,3.5
Europe,Latvia,2016,2,utilized,total,26,13
Europe,Latvia,2017,1.9,actual,dbd,22,11.578947368421053
Europe,Latvia,2017,1.9,actual,dcd,2,1.0526315789473684
Europe,Latvia,2017,1.9,actual,total,24,12.631578947368421
Europe,Latvia,2017,1.9,utilized,dbd,20,10.526315789473685
Europe,Latvia,2017,1.9,utilized,dcd,0,0
Europe,Latvia,2017,1.9,utilized,total,20,10.526315789473685
Europe,Latvia,2018,1.9,actual,dbd,23,12.105263157894738
Europe,Latvia,2018,1.9,actual,dcd,1,0.5263157894736842
Europe,Latvia,2018,1.9,actual,total,24,12.631578947368421
Europe,Latvia,2018,1.9,utilized,dbd,21,11.052631578947368
Europe,Latvia,2018,1.9,utilized,dcd,1,0.5263157894736842
Europe,Latvia,2018,1.9,utilized,total,22,11.578947368421053
Europe,Latvia,2019,1.9,actual,dbd,19,10
Europe,Latvia,2019,1.9,actual,dcd,0,0
Europe,Latvia,2019,1.9,actual,total,19,10
Europe,Latvia,2019,1.9,utilized,dbd,12,6.315789473684211
Europe,Latvia,2019,1.9,utilized,dcd,0,0
Europe,Latvia,2019,1.9,utilized,total,19,10
Europe,Latvia,2020,1.9,actual,dbd,21,11.052631578947368
Europe,Latvia,2020,1.9,actual,dcd,0,0
Europe,Latvia,2020,1.9,actual,total,21,11.052631578947368
Europe,Latvia,2020,1.9,utilized,dbd,20,10.526315789473685
Europe,Latvia,2020,1.9,utilized,dcd,0,0
Europe,Latvia,2020,1.9,utilized,total,20,10.526315789473685
Europe,Latvia,2021,1.9,actual,dbd,17,8.947368421052632
Europe,Latvia,2021,1.9,actual,dcd,0,0
Europe,Latvia,2021,1.9,actual,total,17,8.947368421052632
Europe,Latvia,2021,1.9,utilized,dbd,16,8.421052631578947
Europe,Latvia,2021,1.9,utilized,dcd,0,0
Europe,Latvia,2021,1.9,utilized,total,16,8.421052631578947
Europe,Latvia,2022,1.8,actual,dbd,24,13.333333333333332
Europe,Latvia,2022,1.8,actual,dcd,0,0
Europe,Latvia,2022,1.8,actual,total,24,13.333333333333332
Europe,Latvia,2022,1.8,utilized,dbd,22,12.222222222222221
Europe,Latvia,2022,1.8,utilized,dcd,0,0
Europe,Latvia,2022,1.8,utilized,total,22,12.222222222222221
Europe,Latvia,2023,1.8,actual,dbd,25,13.88888888888889
Europe,Latvia,2023,1.8,actual,dcd,0,0
Europe,Latvia,2023,1.8,actual,total,25,13.88888888888889
Europe,Latvia,2023,1.8,utilized,dbd,24,13.333333333333332
Europe,Latvia,2023,1.8,utilized,dcd,0,0
Europe,Latvia,2023,1.8,utilized,total,24,13.333333333333332
Europe,Latvia,2024,1.8,actual,dbd,30,16.666666666666668
Europe,Latvia,2024,1.8,actual,dcd,0,0
Europe,Latvia,2024,1.8,actual,total,30,16.666666666666668
Europe,Latvia,2024,1.8,utilized,dbd,30,16.666666666666668
Europe,Latvia,2024,1.8,utilized,dcd,0,0
Europe,Latvia,2024,1.8,utilized,total,30,16.666666666666668
Eastern Mediterranean,Lebanon,2009,4.2,actual,dbd,0,0
Eastern Mediterranean,Lebanon,2009,4.2,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2009,4.2,actual,total,0,0
Eastern Mediterranean,Lebanon,2010,4.3,actual,total,2,0.46511627906976744
Eastern Mediterranean,Lebanon,2011,4.3,actual,dbd,10,2.3255813953488373
Eastern Mediterranean,Lebanon,2011,4.3,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2011,4.3,actual,total,10,2.3255813953488373
Eastern Mediterranean,Lebanon,2011,4.3,utilized,dbd,8,1.8604651162790697
Eastern Mediterranean,Lebanon,2011,4.3,utilized,dcd,0,0
Eastern Mediterranean,Lebanon,2011,4.3,utilized,total,8,1.8604651162790697
Eastern Mediterranean,Lebanon,2012,4.3,actual,dbd,10,2.3255813953488373
Eastern Mediterranean,Lebanon,2012,4.3,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2012,4.3,actual,total,10,2.3255813953488373
Eastern Mediterranean,Lebanon,2012,4.3,utilized,dbd,6,1.3953488372093024
Eastern Mediterranean,Lebanon,2012,4.3,utilized,dcd,0,0
Eastern Mediterranean,Lebanon,2012,4.3,utilized,total,6,1.3953488372093024
Eastern Mediterranean,Lebanon,2013,4.8,actual,dbd,7,1.4583333333333335
Eastern Mediterranean,Lebanon,2013,4.8,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2013,4.8,actual,total,7,1.4583333333333335
Eastern Mediterranean,Lebanon,2013,4.8,utilized,dbd,7,1.4583333333333335
Eastern Mediterranean,Lebanon,2013,4.8,utilized,dcd,0,0
Eastern Mediterranean,Lebanon,2013,4.8,utilized,total,7,1.4583333333333335
Eastern Mediterranean,Lebanon,2014,5,actual,dbd,9,1.8
Eastern Mediterranean,Lebanon,2014,5,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2014,5,actual,total,25,5
Eastern Mediterranean,Lebanon,2014,5,utilized,dbd,6,1.2
Eastern Mediterranean,Lebanon,2014,5,utilized,dcd,0,0
Eastern Mediterranean,Lebanon,2014,5,utilized,total,22,4.4
Eastern Mediterranean,Lebanon,2015,5.9,actual,dbd,5,0.847457627118644
Eastern Mediterranean,Lebanon,2015,5.9,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2015,5.9,actual,total,5,0.847457627118644
Eastern Mediterranean,Lebanon,2015,5.9,utilized,dbd,3,0.5084745762711864
Eastern Mediterranean,Lebanon,2015,5.9,utilized,dcd,0,0
Eastern Mediterranean,Lebanon,2015,5.9,utilized,total,3,0.5084745762711864
Eastern Mediterranean,Lebanon,2018,6.1,actual,dbd,4,0.6557377049180328
Eastern Mediterranean,Lebanon,2018,6.1,actual,dcd,0,0
Eastern Mediterranean,Lebanon,2018,6.1,actual,total,4,0.6557377049180328
Eastern Mediterranean,Lebanon,2018,6.1,utilized,dbd,2,0.3278688524590164
Eastern Mediterranean,Lebanon,2018,6.1,utilized,dcd,0,0
Eastern Mediterranean,Lebanon,2018,6.1,utilized,total,2,0.3278688524590164
Europe,Lithuania,2000,3.7,actual,dbd,35,9.45945945945946
Europe,Lithuania,2000,3.7,actual,total,35,9.45945945945946
Europe,Lithuania,2002,3.7,actual,dbd,39,10.54054054054054
Europe,Lithuania,2002,3.7,actual,total,39,10.54054054054054
Europe,Lithuania,2004,3.4,actual,dbd,7,2.058823529411765
Europe,Lithuania,2004,3.4,actual,total,7,2.058823529411765
Europe,Lithuania,2005,3.4,actual,dbd,5,1.4705882352941178
Europe,Lithuania,2005,3.4,actual,total,5,1.4705882352941178
Europe,Lithuania,2006,3.4,actual,total,33,9.705882352941178
Europe,Lithuania,2007,3.4,actual,dbd,48,14.117647058823529
Europe,Lithuania,2007,3.4,actual,dcd,0,0
Europe,Lithuania,2007,3.4,actual,total,48,14.117647058823529
Europe,Lithuania,2008,3.4,actual,dbd,33,9.705882352941178
Europe,Lithuania,2008,3.4,actual,total,33,9.705882352941178
Europe,Lithuania,2009,3.3,actual,total,50,15.151515151515152
Europe,Lithuania,2009,3.3,utilized,dbd,50,15.151515151515152
Europe,Lithuania,2009,3.3,utilized,dcd,0,0
Europe,Lithuania,2010,3.3,actual,dbd,36,10.90909090909091
Europe,Lithuania,2010,3.3,actual,dcd,0,0
Europe,Lithuania,2010,3.3,actual,total,36,10.90909090909091
Europe,Lithuania,2011,3.3,actual,dbd,39,11.818181818181818
Europe,Lithuania,2011,3.3,actual,dcd,0,0
Europe,Lithuania,2011,3.3,actual,total,39,11.818181818181818
Europe,Lithuania,2012,3.3,actual,dbd,41,12.424242424242426
Europe,Lithuania,2012,3.3,actual,dcd,0,0
Europe,Lithuania,2012,3.3,actual,total,41,12.424242424242426
Europe,Lithuania,2013,3,actual,dbd,50,16.666666666666668
Europe,Lithuania,2013,3,actual,dcd,0,0
Europe,Lithuania,2013,3,actual,total,50,16.666666666666668
Europe,Lithuania,2013,3,utilized,dbd,50,16.666666666666668
Europe,Lithuania,2013,3,utilized,dcd,0,0
Europe,Lithuania,2013,3,utilized,total,50,16.666666666666668
Europe,Lithuania,2014,3,actual,dbd,31,10.333333333333334
Europe,Lithuania,2014,3,actual,dcd,0,0
Europe,Lithuania,2014,3,actual,total,31,10.333333333333334
Europe,Lithuania,2014,3,utilized,dbd,30,10
Europe,Lithuania,2014,3,utilized,dcd,0,0
Europe,Lithuania,2014,3,utilized,total,30,10
Europe,Lithuania,2015,2.9,actual,dbd,57,19.655172413793103
Europe,Lithuania,2015,2.9,actual,dcd,0,0
Europe,Lithuania,2015,2.9,actual,total,57,19.655172413793103
Europe,Lithuania,2015,2.9,utilized,dbd,56,19.310344827586206
Europe,Lithuania,2015,2.9,utilized,dcd,0,0
Europe,Lithuania,2015,2.9,utilized,total,56,19.310344827586206
Europe,Lithuania,2016,2.9,actual,dbd,61,21.03448275862069
Europe,Lithuania,2016,2.9,actual,dcd,2,0.6896551724137931
Europe,Lithuania,2016,2.9,actual,total,63,21.724137931034484
Europe,Lithuania,2016,2.9,utilized,dbd,59,20.344827586206897
Europe,Lithuania,2016,2.9,utilized,dcd,2,0.6896551724137931
Europe,Lithuania,2016,2.9,utilized,total,61,21.03448275862069
Europe,Lithuania,2017,2.9,actual,dbd,40,13.793103448275863
Europe,Lithuania,2017,2.9,actual,dcd,0,0
Europe,Lithuania,2017,2.9,actual,total,40,13.793103448275863
Europe,Lithuania,2017,2.9,utilized,dbd,40,13.793103448275863
Europe,Lithuania,2017,2.9,utilized,dcd,0,0
Europe,Lithuania,2017,2.9,utilized,total,40,13.793103448275863
Europe,Lithuania,2018,2.9,actual,dbd,46,15.862068965517242
Europe,Lithuania,2018,2.9,actual,dcd,0,0
Europe,Lithuania,2018,2.9,actual,total,46,15.862068965517242
Europe,Lithuania,2018,2.9,utilized,dbd,45,15.517241379310345
Europe,Lithuania,2018,2.9,utilized,dcd,0,0
Europe,Lithuania,2018,2.9,utilized,total,45,15.517241379310345
Europe,Lithuania,2019,2.9,actual,dbd,52,17.931034482758623
Europe,Lithuania,2019,2.9,actual,dcd,0,0
Europe,Lithuania,2019,2.9,actual,total,52,17.931034482758623
Europe,Lithuania,2019,2.9,utilized,dbd,49,16.896551724137932
Europe,Lithuania,2019,2.9,utilized,dcd,0,0
Europe,Lithuania,2019,2.9,utilized,total,49,16.896551724137932
Europe,Lithuania,2020,2.7,actual,dbd,45,16.666666666666664
Europe,Lithuania,2020,2.7,actual,dcd,4,1.4814814814814814
Europe,Lithuania,2020,2.7,actual,total,49,18.148148148148145
Europe,Lithuania,2020,2.7,utilized,dbd,45,16.666666666666664
Europe,Lithuania,2020,2.7,utilized,dcd,4,1.4814814814814814
Europe,Lithuania,2020,2.7,utilized,total,49,18.148148148148145
Europe,Lithuania,2021,2.7,actual,dbd,47,17.407407407407405
Europe,Lithuania,2021,2.7,actual,dcd,4,1.4814814814814814
Europe,Lithuania,2021,2.7,actual,total,51,18.88888888888889
Europe,Lithuania,2021,2.7,utilized,dbd,47,17.407407407407405
Europe,Lithuania,2021,2.7,utilized,dcd,4,1.4814814814814814
Europe,Lithuania,2021,2.7,utilized,total,51,18.88888888888889
Europe,Lithuania,2022,2.7,actual,dbd,45,16.666666666666664
Europe,Lithuania,2022,2.7,actual,dcd,1,0.37037037037037035
Europe,Lithuania,2022,2.7,actual,total,46,17.037037037037035
Europe,Lithuania,2022,2.7,utilized,dbd,44,16.296296296296294
Europe,Lithuania,2022,2.7,utilized,dcd,1,0.37037037037037035
Europe,Lithuania,2022,2.7,utilized,total,45,16.666666666666664
Europe,Lithuania,2023,2.7,actual,dbd,51,18.88888888888889
Europe,Lithuania,2023,2.7,actual,dcd,2,0.7407407407407407
Europe,Lithuania,2023,2.7,actual,total,53,19.62962962962963
Europe,Lithuania,2023,2.7,utilized,dbd,50,18.51851851851852
Europe,Lithuania,2023,2.7,utilized,dcd,2,0.7407407407407407
Europe,Lithuania,2023,2.7,utilized,total,52,19.25925925925926
Europe,Lithuania,2024,2.7,actual,dbd,66,24.444444444444443
Europe,Lithuania,2024,2.7,actual,dcd,1,0.37037037037037035
Europe,Lithuania,2024,2.7,actual,total,67,24.814814814814813
Europe,Lithuania,2024,2.7,utilized,dbd,66,24.444444444444443
Europe,Lithuania,2024,2.7,utilized,dcd,1,0.37037037037037035
Europe,Lithuania,2024,2.7,utilized,total,67,24.814814814814813
Europe,Luxembourg,2000,0.4,actual,dbd,3,7.5
Europe,Luxembourg,2000,0.4,actual,total,3,7.5
Europe,Luxembourg,2001,0.4,actual,dbd,8,20
Europe,Luxembourg,2001,0.4,actual,total,8,20
Europe,Luxembourg,2002,0.4,actual,dbd,1,2.5
Europe,Luxembourg,2002,0.4,actual,total,1,2.5
Europe,Luxembourg,2003,0.4,actual,dbd,3,7.5
Europe,Luxembourg,2003,0.4,actual,total,3,7.5
Europe,Luxembourg,2005,0.5,actual,dbd,0,0
Europe,Luxembourg,2005,0.5,actual,dcd,0,0
Europe,Luxembourg,2005,0.5,actual,total,0,0
Europe,Luxembourg,2007,0.5,actual,dbd,1,2
Europe,Luxembourg,2007,0.5,actual,dcd,0,0
Europe,Luxembourg,2007,0.5,actual,total,1,2
Europe,Luxembourg,2008,0.5,actual,dbd,9,18
Europe,Luxembourg,2008,0.5,actual,total,9,18
Europe,Luxembourg,2010,0.5,actual,dbd,3,6
Europe,Luxembourg,2010,0.5,actual,dcd,0,0
Europe,Luxembourg,2010,0.5,actual,total,3,6
Europe,Luxembourg,2011,0.5,actual,total,9,18
Europe,Luxembourg,2012,0.5,actual,dbd,4,8
Europe,Luxembourg,2012,0.5,actual,dcd,0,0
Europe,Luxembourg,2012,0.5,actual,total,4,8
Europe,Luxembourg,2013,0.5,actual,dbd,8,16
Europe,Luxembourg,2013,0.5,actual,dcd,0,0
Europe,Luxembourg,2013,0.5,actual,total,8,16
Europe,Luxembourg,2014,0.5,actual,dbd,4,8
Europe,Luxembourg,2014,0.5,actual,dcd,0,0
Europe,Luxembourg,2014,0.5,actual,total,4,8
Europe,Luxembourg,2014,0.5,utilized,dbd,4,8
Europe,Luxembourg,2014,0.5,utilized,dcd,0,0
Europe,Luxembourg,2014,0.5,utilized,total,4,8
Europe,Luxembourg,2015,0.6,actual,dbd,3,5
Europe,Luxembourg,2015,0.6,actual,dcd,0,0
Europe,Luxembourg,2015,0.6,actual,total,3,5
Europe,Luxembourg,2015,0.6,utilized,dbd,3,5
Europe,Luxembourg,2015,0.6,utilized,dcd,0,0
Europe,Luxembourg,2015,0.6,utilized,total,3,5
Europe,Luxembourg,2016,0.6,actual,dbd,3,5
Europe,Luxembourg,2016,0.6,actual,dcd,0,0
Europe,Luxembourg,2016,0.6,actual,total,3,5
Europe,Luxembourg,2016,0.6,utilized,dbd,3,5
Europe,Luxembourg,2016,0.6,utilized,dcd,0,0
Europe,Luxembourg,2016,0.6,utilized,total,3,5
Europe,Luxembourg,2017,0.6,actual,dbd,9,15
Europe,Luxembourg,2017,0.6,actual,dcd,0,0
Europe,Luxembourg,2017,0.6,actual,total,9,15
Europe,Luxembourg,2017,0.6,utilized,dbd,9,15
Europe,Luxembourg,2017,0.6,utilized,dcd,0,0
Europe,Luxembourg,2017,0.6,utilized,total,9,15
Europe,Luxembourg,2018,0.6,actual,dbd,7,11.666666666666668
Europe,Luxembourg,2018,0.6,actual,dcd,0,0
Europe,Luxembourg,2018,0.6,actual,total,7,11.666666666666668
Europe,Luxembourg,2018,0.6,utilized,dbd,7,11.666666666666668
Europe,Luxembourg,2018,0.6,utilized,dcd,0,0
